County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Herkimer,2003,2818,452,2,24,20,406,2366,580,1716,70,64080,4397.63,3692.26,705.37,3.12,37.45,31.21,633.58,905.12,2677.9,109.24
Herkimer,2004,2354,354,2,32,22,298,2000,478,1478,44,64332,3659.14,3108.87,550.27,3.11,49.74,34.2,463.22,743.02,2297.46,68.4
Herkimer,2005,2936,420,0,48,28,344,2516,512,1946,58,64292,4566.66,3913.4,653.27,0.0,74.66,43.55,535.06,796.37,3026.82,90.21
Herkimer,2006,2696,436,2,42,22,370,2260,488,1718,54,64029,4210.59,3529.65,680.94,3.12,65.6,34.36,577.86,762.15,2683.16,84.34
Herkimer,2007,2382,354,2,20,18,314,2028,522,1474,32,64343,3702.03,3151.86,550.18,3.11,31.08,27.98,488.01,811.28,2290.85,49.73
Herkimer,2008,2570,402,0,28,28,346,2168,454,1674,40,64404,3990.44,3366.25,624.18,0.0,43.48,43.48,537.23,704.93,2599.22,62.11
Herkimer,2009,2738,336,0,36,34,266,2402,470,1908,24,64381,4252.81,3730.91,521.89,0.0,55.92,52.81,413.17,730.03,2963.61,37.28
Herkimer,2010,2748,338,0,32,14,292,2410,536,1826,48,64447,4263.97,3739.51,524.46,0.0,49.65,21.72,453.09,831.69,2833.34,74.48
Herkimer,2011,2724,282,2,22,28,230,2442,618,1780,44,64273,4238.17,3799.42,438.75,3.11,34.23,43.56,357.85,961.52,2769.44,68.46
Herkimer,2012,2618,248,4,18,6,220,2370,542,1768,60,64025,4089.03,3701.68,387.35,6.25,28.11,9.37,343.62,846.54,2761.42,93.71
Herkimer,2013,2380,252,8,30,14,200,2128,490,1606,32,63591,3742.67,3346.39,396.28,12.58,47.18,22.02,314.51,770.55,2525.51,50.32
Herkimer,2014,2246,220,0,22,20,178,2026,374,1616,36,63004,3564.85,3215.67,349.18,0.0,34.92,31.74,282.52,593.61,2564.92,57.14
Herkimer,2015,2042,196,2,48,6,140,1846,312,1470,64,62178,3284.12,2968.9,315.22,3.22,77.2,9.65,225.16,501.79,2364.18,102.93
Herkimer,2016,2216,246,0,62,22,162,1970,324,1604,42,61862,3582.17,3184.51,397.66,0.0,100.22,35.56,261.87,523.75,2592.87,67.89
Herkimer,2017,2324,318,2,80,16,220,2006,306,1642,58,61529,3777.08,3260.25,516.83,3.25,130.02,26.0,357.55,497.33,2668.66,94.26
Herkimer,2018,1606,180,0,48,16,116,1426,276,1102,48,61004,2632.61,2337.55,295.06,0.0,78.68,26.23,190.15,452.43,1806.44,78.68
Herkimer,2019,1564,282,0,84,12,186,1282,214,1016,52,60509,2584.74,2118.69,466.05,0.0,138.82,19.83,307.39,353.67,1679.09,85.94
Herkimer,2020,1802,214,2,80,14,118,1588,254,1288,46,60043,3001.18,2644.77,356.41,3.33,133.24,23.32,196.53,423.03,2145.13,76.61
Herkimer,2021,1792,270,10,80,12,168,1522,166,1294,62,60036,2984.88,2535.15,449.73,16.66,133.25,19.99,279.83,276.5,2155.37,103.27
Herkimer,2022,2170,298,0,84,8,206,1872,230,1592,50,59581,3642.1,3141.94,500.16,0.0,140.98,13.43,345.75,386.03,2671.99,83.92
Herkimer,2023,2348,316,0,62,26,228,2032,246,1732,54,59551,3942.84,3412.2,530.64,0.0,104.11,43.66,382.87,413.09,2908.43,90.68
Herkimer,2024,2500,328,4,38,26,260,2172,310,1800,62,59368,4211.02,3658.54,552.49,6.74,64.01,43.79,437.95,522.17,3031.94,104.43
Jefferson,1990,6270,374,10,30,20,314,5896,1512,4278,106,111549,5620.85,5285.57,335.28,8.96,26.89,17.93,281.49,1355.46,3835.09,95.03
Jefferson,1991,6404,404,4,64,32,304,6000,1600,4288,112,112911,5671.72,5313.92,357.8,3.54,56.68,28.34,269.24,1417.05,3797.68,99.19
Jefferson,1992,5604,498,4,106,60,328,5106,1394,3634,78,114463,4895.91,4460.83,435.08,3.49,92.61,52.42,286.56,1217.86,3174.83,68.14
Jefferson,1993,5764,374,8,110,56,200,5390,1264,4046,80,114874,5017.67,4692.1,325.57,6.96,95.76,48.75,174.1,1100.34,3522.12,69.64
Jefferson,1994,5642,358,6,82,54,216,5284,1124,4058,102,116932,4825.03,4518.87,306.16,5.13,70.13,46.18,184.72,961.24,3470.39,87.23
Jefferson,1995,4928,300,2,72,50,176,4628,1048,3488,92,115361,4271.81,4011.75,260.05,1.73,62.41,43.34,152.56,908.45,3023.55,79.75
Jefferson,1996,5772,386,0,78,58,250,5386,1332,3926,128,114585,5037.31,4700.44,336.87,0.0,68.07,50.62,218.18,1162.46,3426.28,111.71
Jefferson,1997,5400,332,2,78,60,192,5068,1238,3716,114,113055,4776.44,4482.77,293.66,1.77,68.99,53.07,169.83,1095.04,3286.9,100.84
Jefferson,1998,4654,346,4,94,46,202,4308,1002,3234,72,112546,4135.2,3827.77,307.43,3.55,83.52,40.87,179.48,890.3,2873.49,63.97
Jefferson,1999,4452,330,0,78,38,214,4122,980,3036,106,112081,3972.13,3677.7,294.43,0.0,69.59,33.9,190.93,874.37,2708.76,94.57
Jefferson,2000,4272,314,0,72,60,182,3958,972,2858,128,111790,3821.45,3540.57,280.88,0.0,64.41,53.67,162.81,869.49,2556.58,114.5
Jefferson,2001,4424,348,4,44,64,236,4076,872,3122,82,111422,3970.49,3658.16,312.33,3.59,39.49,57.44,211.81,782.61,2801.96,73.59
Jefferson,2002,4122,436,4,148,36,248,3686,702,2904,80,111112,3709.77,3317.37,392.4,3.6,133.2,32.4,223.2,631.79,2613.58,72.0
Jefferson,2003,4380,394,2,122,58,212,3986,880,3028,78,110246,3972.93,3615.55,357.38,1.81,110.66,52.61,192.3,798.21,2746.58,70.75
Jefferson,2004,4562,460,6,78,50,326,4102,808,3208,86,109924,4150.14,3731.67,418.47,5.46,70.96,45.49,296.57,735.05,2918.38,78.24
Jefferson,2005,6122,580,14,100,66,400,5542,996,4336,210,113486,5394.5,4883.42,511.08,12.34,88.12,58.16,352.47,877.64,3820.74,185.04
Jefferson,2006,6186,600,2,68,104,426,5586,1202,4080,304,113650,5443.03,4915.09,527.94,1.76,59.83,91.51,374.84,1057.63,3589.97,267.49
Jefferson,2007,5070,576,10,100,56,410,4494,780,3516,198,115059,4406.43,3905.82,500.61,8.69,86.91,48.67,356.34,677.91,3055.82,172.09
Jefferson,2008,5542,542,0,52,52,438,5000,960,3872,168,115033,4817.75,4346.58,471.17,0.0,45.2,45.2,380.76,834.54,3365.99,146.05
Jefferson,2009,5402,448,8,66,40,334,4954,906,3944,104,115023,4696.45,4306.96,389.49,6.96,57.38,34.78,290.38,787.67,3428.88,90.42
Jefferson,2010,4868,440,12,40,54,334,4428,788,3532,108,116810,4167.45,3790.77,376.68,10.27,34.24,46.23,285.93,674.6,3023.71,92.46
Jefferson,2011,4962,364,4,36,48,276,4598,738,3690,170,118816,4176.21,3869.85,306.36,3.37,30.3,40.4,232.29,621.13,3105.64,143.08
Jefferson,2012,5834,426,2,30,50,344,5408,920,4180,308,122150,4776.09,4427.34,348.75,1.64,24.56,40.93,281.62,753.17,3422.02,252.15
Jefferson,2013,4804,280,2,32,32,214,4524,678,3686,160,121238,3962.45,3731.5,230.95,1.65,26.39,26.39,176.51,559.23,3040.3,131.97
Jefferson,2014,5064,348,2,56,42,248,4716,692,3944,80,121548,4166.26,3879.95,286.31,1.65,46.07,34.55,204.03,569.32,3244.81,65.82
Jefferson,2015,5086,442,6,164,34,238,4644,798,3746,100,120772,4211.24,3845.26,365.98,4.97,135.79,28.15,197.07,660.75,3101.71,82.8
Jefferson,2016,4762,562,4,184,34,340,4200,702,3400,98,118321,4024.64,3549.67,474.98,3.38,155.51,28.74,287.35,593.3,2873.54,82.83
Jefferson,2017,4522,478,8,172,44,254,4044,584,3366,94,119335,3789.33,3388.78,400.55,6.7,144.13,36.87,212.85,489.38,2820.63,78.77
Jefferson,2018,4038,516,2,214,42,258,3522,488,2950,84,118919,3395.59,2961.68,433.91,1.68,179.95,35.32,216.95,410.36,2480.68,70.64
Jefferson,2019,3758,490,0,192,42,256,3268,380,2780,108,117602,3195.52,2778.86,416.66,0.0,163.26,35.71,217.68,323.12,2363.91,91.84
Jefferson,2020,4116,556,6,148,44,358,3560,516,2908,136,116075,3545.98,3066.98,479.0,5.17,127.5,37.91,308.42,444.54,2505.28,117.17
Jefferson,2021,3702,442,4,182,28,228,3260,464,2684,112,117019,3163.59,2785.87,377.72,3.42,155.53,23.93,194.84,396.52,2293.64,95.71
Jefferson,2022,4056,552,2,206,30,314,3504,494,2916,94,115493,3511.9,3033.95,477.95,1.73,178.37,25.98,271.88,427.73,2524.83,81.39
Jefferson,2023,3900,404,2,140,8,254,3496,486,2906,104,113280,3442.8,3086.16,356.64,1.77,123.59,7.06,224.22,429.03,2565.32,91.81
Jefferson,2024,3714,476,0,170,22,284,3238,450,2670,118,112795,3292.7,2870.69,422.0,0.0,150.72,19.5,251.78,398.95,2367.13,104.61
Kings,1990,202009,63087,759,1159,36341,24828,138922,39041,54827,45054,2303679,8768.97,6030.44,2738.53,32.95,50.31,1577.52,1077.75,1694.72,2379.98,1955.74
Kings,1991,191259,60814,786,1039,34915,24074,130445,36004,50983,43458,2312518,8270.6,5640.82,2629.77,33.99,44.93,1509.83,1041.03,1556.92,2204.65,1879.25
Kings,1992,176699,56682,652,1065,32458,22507,120017,32561,47996,39460,2327759,7590.95,5155.9,2435.05,28.01,45.75,1394.39,966.9,1398.81,2061.9,1695.19
Kings,1993,169236,54931,718,1046,30973,22194,114305,30659,50631,33015,2347687,7208.63,4868.83,2339.79,30.58,44.55,1319.3,945.36,1305.92,2156.63,1406.28
Kings,1994,148398,48212,546,1007,25504,21155,100186,26428,45928,27830,2361668,6283.61,4242.17,2041.44,23.12,42.64,1079.91,895.77,1119.04,1944.73,1178.4
Kings,1995,123733,39887,382,882,20780,17843,83846,21874,40340,21632,2372611,5215.06,3533.91,1681.14,16.1,37.17,875.83,752.04,921.94,1700.24,911.74
Kings,1996,106659,34798,340,842,17061,16555,71861,18796,36240,16825,2383703,4474.51,3014.68,1459.83,14.26,35.32,715.74,694.51,788.52,1520.32,705.83
Kings,1997,101454,32697,276,743,15613,16065,68757,16994,37139,14624,2401148,4225.23,2863.51,1361.72,11.49,30.94,650.23,669.05,707.74,1546.72,609.04
Kings,1998,96447,31123,237,789,14141,15956,65324,15055,37296,12973,2422434,3981.41,2696.63,1284.78,9.78,32.57,583.75,658.68,621.48,1539.61,535.54
Kings,1999,89153,28725,263,688,13108,14666,60428,13295,35084,12049,2447352,3642.84,2469.12,1173.72,10.75,28.11,535.6,599.26,543.24,1433.55,492.33
Kings,2000,85912,27611,236,626,12154,14595,58301,12264,34776,11261,2467006,3482.44,2363.23,1119.21,9.57,25.37,492.66,591.61,497.12,1409.64,456.46
Kings,2001,77831,25226,254,570,10521,13881,52605,10555,32863,9187,2477252,3141.83,2123.52,1018.31,10.25,23.01,424.7,560.34,426.08,1326.59,370.85
Kings,2002,73707,22466,221,636,9980,11629,51241,10139,32728,8374,2480559,2971.39,2065.7,905.68,8.91,25.64,402.33,468.81,408.74,1319.38,337.59
Kings,2003,71289,21485,235,536,9641,11073,49804,9483,32596,7725,2472999,2882.69,2013.91,868.78,9.5,21.67,389.85,447.76,383.46,1318.08,312.37
Kings,2004,67962,19735,232,459,8783,10261,48227,8901,32551,6775,2459094,2763.7,1961.17,802.53,9.43,18.67,357.16,417.27,361.96,1323.7,275.51
Kings,2005,66239,19369,211,420,8715,10023,46870,7877,32977,6016,2445809,2708.27,1916.34,791.93,8.63,17.17,356.32,409.8,322.06,1348.31,245.97
Kings,2006,61368,17992,225,307,8182,9278,43376,7415,30785,5176,2436132,2519.08,1780.53,738.55,9.24,12.6,335.86,380.85,304.38,1263.68,212.47
Kings,2007,59321,17526,213,252,7629,9432,41795,6917,30586,4292,2441324,2429.87,1711.98,717.89,8.72,10.32,312.49,386.35,283.33,1252.84,175.81
Kings,2008,59547,16895,213,250,7867,8565,42652,6758,32022,3872,2460361,2420.25,1733.57,686.69,8.66,10.16,319.75,348.12,274.68,1301.52,157.38
Kings,2009,55816,15803,201,253,6292,9057,40013,6262,30292,3459,2487751,2243.63,1608.4,635.23,8.08,10.17,252.92,364.06,251.71,1217.65,139.04
Kings,2010,57172,16514,222,323,6684,9285,40658,6421,30900,3337,2514665,2273.54,1616.84,656.71,8.83,12.84,265.8,369.23,255.34,1228.79,132.7
Kings,2011,59014,18182,198,347,7090,10547,40832,6144,31752,2936,2564525,2301.17,1592.19,708.98,7.72,13.53,276.46,411.27,239.58,1238.12,114.49
Kings,2012,60690,18673,149,358,7295,10871,42017,6585,32752,2680,2611093,2324.31,1609.17,715.14,5.71,13.71,279.38,416.34,252.19,1254.34,102.64
Kings,2013,59056,18258,147,401,6854,10856,40798,5635,32557,2606,2649210,2229.19,1540.01,689.19,5.55,15.14,258.72,409.78,212.7,1228.93,98.37
Kings,2014,56700,17053,122,347,5980,10604,39647,5719,31273,2655,2681874,2114.19,1478.33,635.86,4.55,12.94,222.98,395.4,213.25,1166.09,99.0
Kings,2015,53957,16385,146,659,5686,9894,37572,5077,30015,2480,2708040,1992.47,1387.42,605.05,5.39,24.33,209.97,365.36,187.48,1108.37,91.58
Kings,2016,50802,15523,128,678,4907,9810,35279,3832,29366,2081,2726337,1863.38,1294.01,569.37,4.69,24.87,179.99,359.82,140.55,1077.12,76.33
Kings,2017,49766,14593,111,709,4497,9276,35173,3659,29589,1925,2731444,1821.97,1287.71,534.26,4.06,25.96,164.64,339.6,133.96,1083.27,70.48
Kings,2018,50106,14384,98,802,4157,9327,35722,3585,30417,1720,2736071,1831.31,1305.59,525.72,3.58,29.31,151.93,340.89,131.03,1111.7,62.86
Kings,2019,47735,14194,100,842,4031,9221,33541,3203,28505,1833,2737209,1743.93,1225.37,518.56,3.65,30.76,147.27,336.88,117.02,1041.39,66.97
Kings,2020,50938,14590,175,701,3816,9898,36348,4099,29306,2943,2722259,1871.17,1335.21,535.95,6.43,25.75,140.18,363.6,150.57,1076.53,108.11
Kings,2021,50476,15249,150,713,3590,10796,35227,3478,28819,2930,2634576,1915.91,1337.1,578.8,5.69,27.06,136.26,409.78,132.01,1093.88,111.21
Kings,2022,62416,17123,140,729,4479,11775,45293,4104,37481,3708,2600751,2399.92,1741.54,658.39,5.38,28.03,172.22,452.75,157.8,1441.16,142.57
Kings,2023,63803,15474,135,706,4236,10397,48329,3712,40230,4387,2611893,2442.79,1850.34,592.44,5.17,27.03,162.18,398.06,142.12,1540.26,167.96
Kings,2024,62086,15415,118,671,4055,10571,46671,3450,38695,4526,2658657,2335.24,1755.44,579.8,4.44,25.24,152.52,397.61,129.76,1455.43,170.24
Lewis,1990,644,72,6,6,0,60,572,290,252,30,26872,2396.55,2128.61,267.94,22.33,22.33,0.0,223.28,1079.19,937.78,111.64
Lewis,1991,658,32,0,0,2,30,626,234,354,38,27043,2433.16,2314.83,118.33,0.0,0.0,7.4,110.93,865.29,1309.03,140.52
Lewis,1992,596,48,2,6,0,40,548,258,268,22,27165,2194.0,2017.3,176.7,7.36,22.09,0.0,147.25,949.75,986.56,80.99
Lewis,1993,634,62,0,6,4,52,572,312,236,24,27158,2334.49,2106.19,228.29,0.0,22.09,14.73,191.47,1148.83,868.99,88.37
Lewis,1994,524,48,0,6,0,42,476,252,208,16,27319,1918.08,1742.38,175.7,0.0,21.96,0.0,153.74,922.43,761.37,58.57
Lewis,1995,598,50,2,10,4,34,548,274,254,20,27364,2185.35,2002.63,182.72,7.31,36.54,14.62,124.25,1001.32,928.23,73.09
Lewis,1996,838,68,0,6,0,62,770,338,416,16,27357,3063.2,2814.64,248.57,0.0,21.93,0.0,226.63,1235.52,1520.63,58.49
Lewis,1997,786,82,0,2,10,70,704,312,376,16,27251,2884.3,2583.39,300.91,0.0,7.34,36.7,256.87,1144.91,1379.77,58.71
Lewis,1998,938,314,0,10,4,300,624,344,258,22,27072,3464.83,2304.96,1159.87,0.0,36.94,14.78,1108.16,1270.69,953.01,81.26
Lewis,1999,568,58,0,0,2,56,510,248,252,10,26914,2110.43,1894.92,215.5,0.0,0.0,7.43,208.07,921.45,936.32,37.16
Lewis,2000,524,28,0,0,0,28,496,200,276,20,26989,1941.53,1837.79,103.75,0.0,0.0,0.0,103.75,741.04,1022.64,74.1
Lewis,2001,632,88,0,8,0,80,544,228,302,14,26951,2345.0,2018.48,326.52,0.0,29.68,0.0,296.83,845.98,1120.55,51.95
Lewis,2002,672,80,0,14,8,58,592,242,326,24,26618,2524.61,2224.06,300.55,0.0,52.6,30.05,217.9,909.16,1224.74,90.16
Lewis,2003,688,94,0,14,4,76,594,280,286,28,26692,2577.55,2225.39,352.17,0.0,52.45,14.99,284.73,1049.0,1071.48,104.9
Lewis,2004,634,52,0,2,0,50,582,188,380,14,26661,2378.01,2182.96,195.04,0.0,7.5,0.0,187.54,705.15,1425.3,52.51
Lewis,2005,732,56,0,14,2,40,676,328,320,28,26773,2734.1,2524.93,209.17,0.0,52.29,7.47,149.4,1225.11,1195.23,104.58
Lewis,2006,696,52,0,14,0,38,644,326,290,28,27001,2577.68,2385.1,192.59,0.0,51.85,0.0,140.74,1207.36,1074.03,103.7
Lewis,2007,818,130,0,78,0,52,688,226,438,24,27086,3020.01,2540.06,479.95,0.0,287.97,0.0,191.98,834.38,1617.07,88.61
Lewis,2008,768,70,0,10,2,58,698,252,424,22,26878,2857.36,2596.92,260.44,0.0,37.21,7.44,215.79,937.57,1577.5,81.85
Lewis,2009,774,46,2,10,4,30,728,242,454,32,27047,2861.69,2691.61,170.07,7.39,36.97,14.79,110.92,894.74,1678.56,118.31
Lewis,2010,924,50,0,6,4,40,874,372,470,32,27081,3411.99,3227.35,184.63,0.0,22.16,14.77,147.71,1373.66,1735.53,118.16
Lewis,2011,838,66,2,8,6,50,772,246,466,60,27065,3096.25,2852.39,243.86,7.39,29.56,22.17,184.74,908.92,1721.78,221.69
Lewis,2012,840,38,0,0,4,34,802,252,528,22,27268,3080.53,2941.18,139.36,0.0,0.0,14.67,124.69,924.16,1936.34,80.68
Lewis,2013,664,48,2,2,0,44,616,190,398,28,27205,2440.73,2264.29,176.44,7.35,7.35,0.0,161.73,698.4,1462.97,102.92
Lewis,2014,514,54,0,4,0,50,460,164,276,20,27233,1887.42,1689.13,198.29,0.0,14.69,0.0,183.6,602.21,1013.48,73.44
Lewis,2015,564,54,0,18,2,34,510,182,316,12,27006,2088.42,1888.47,199.96,0.0,66.65,7.41,125.9,673.92,1170.11,44.43
Lewis,2016,472,60,2,40,0,18,412,144,260,8,26874,1756.34,1533.08,223.26,7.44,148.84,0.0,66.98,535.83,967.48,29.77
Lewis,2017,520,70,0,44,0,26,450,154,284,12,26858,1936.11,1675.48,260.63,0.0,163.82,0.0,96.81,573.39,1057.41,44.68
Lewis,2018,414,64,0,34,2,28,350,100,234,16,26790,1545.35,1306.46,238.9,0.0,126.91,7.47,104.52,373.27,873.46,59.72
Lewis,2019,324,60,4,22,0,34,264,78,172,14,26651,1215.71,990.58,225.13,15.01,82.55,0.0,127.57,292.67,645.38,52.53
Lewis,2020,298,48,0,28,0,20,250,88,146,16,26571,1121.52,940.88,180.65,0.0,105.38,0.0,75.27,331.19,549.47,60.22
Lewis,2021,266,42,0,24,0,18,224,40,152,32,26739,994.8,837.73,157.07,0.0,89.76,0.0,67.32,149.59,568.46,119.68
Lewis,2022,380,50,0,26,0,24,330,80,236,14,26616,1427.71,1239.86,187.86,0.0,97.69,0.0,90.17,300.57,886.68,52.6
Lewis,2023,342,50,0,26,0,24,292,50,230,12,26568,1287.26,1099.07,188.2,0.0,97.86,0.0,90.33,188.2,865.7,45.17
Lewis,2024,352,68,2,26,4,36,284,80,186,18,26512,1327.7,1071.21,256.49,7.54,98.07,15.09,135.79,301.75,701.57,67.89
Livingston,1990,3830,294,0,34,12,248,3536,612,2880,44,62477,6130.26,5659.68,470.57,0.0,54.42,19.21,396.95,979.56,4609.7,70.43
Livingston,1991,3828,302,0,26,18,258,3526,486,2976,64,62631,6111.99,5629.8,482.19,0.0,41.51,28.74,411.94,775.97,4751.64,102.19
Livingston,1992,3566,242,2,28,10,202,3324,554,2700,70,63512,5614.69,5233.66,381.03,3.15,44.09,15.75,318.05,872.28,4251.17,110.22
Livingston,1993,3402,270,2,24,16,228,3132,450,2594,88,63773,5334.55,4911.17,423.38,3.14,37.63,25.09,357.52,705.63,4067.55,137.99
Livingston,1994,3094,238,0,22,18,198,2856,446,2338,72,64015,4833.24,4461.45,371.79,0.0,34.37,28.12,309.3,696.71,3652.27,112.47
Livingston,1995,3348,280,6,18,10,246,3068,448,2578,42,64146,5219.34,4782.84,436.5,9.35,28.06,15.59,383.5,698.41,4018.96,65.48
Livingston,1996,3438,246,0,22,12,212,3192,464,2626,102,64146,5359.65,4976.15,383.5,0.0,34.3,18.71,330.5,723.35,4093.79,159.01
Livingston,1997,3388,286,0,28,8,250,3102,460,2546,96,64217,5275.86,4830.5,445.36,0.0,43.6,12.46,389.31,716.32,3964.68,149.49
Livingston,1998,3602,310,0,10,16,284,3292,500,2658,134,63948,5632.7,5147.93,484.77,0.0,15.64,25.02,444.11,781.89,4156.5,209.55
Livingston,1999,3106,224,4,16,8,196,2882,440,2348,94,64243,4834.77,4486.09,348.68,6.23,24.91,12.45,305.09,684.9,3654.87,146.32
Livingston,2000,3104,176,2,6,8,160,2928,460,2420,48,64705,4797.16,4525.15,272.0,3.09,9.27,12.36,247.28,710.92,3740.05,74.18
Livingston,2001,3284,132,0,10,12,110,3152,434,2672,46,65088,5045.48,4842.67,202.8,0.0,15.36,18.44,169.0,666.79,4105.21,70.67
Livingston,2002,3228,158,0,14,12,132,3070,394,2608,68,65118,4957.15,4714.52,242.64,0.0,21.5,18.43,202.71,605.06,4005.04,104.43
Livingston,2003,3546,190,0,34,24,132,3356,458,2828,70,65130,5444.5,5152.77,291.72,0.0,52.2,36.85,202.67,703.21,4342.09,107.48
Livingston,2004,3450,172,2,38,26,106,3278,420,2812,46,65484,5268.46,5005.8,262.66,3.05,58.03,39.7,161.87,641.38,4294.18,70.25
Livingston,2005,3804,132,2,24,12,94,3672,452,3160,60,65322,5823.46,5621.38,202.08,3.06,36.74,18.37,143.9,691.96,4837.57,91.85
Livingston,2006,3926,184,2,58,8,116,3742,390,3298,54,65357,6007.01,5725.48,281.53,3.06,88.74,12.24,177.49,596.72,5046.13,82.62
Livingston,2007,3122,122,0,28,8,86,3000,374,2572,54,65460,4769.32,4582.95,186.37,0.0,42.77,12.22,131.38,571.34,3929.12,82.49
Livingston,2008,2150,144,0,28,8,108,2006,328,1648,30,65637,3275.59,3056.2,219.39,0.0,42.66,12.19,164.54,499.72,2510.78,45.71
Livingston,2009,1996,138,2,22,14,100,1858,250,1570,38,65420,3051.05,2840.11,210.94,3.06,33.63,21.4,152.86,382.15,2399.88,58.09
Livingston,2010,2314,94,4,20,10,60,2220,290,1914,16,65208,3548.64,3404.49,144.15,6.13,30.67,15.34,92.01,444.73,2935.22,24.54
Livingston,2011,2148,88,2,20,2,64,2060,306,1718,36,64743,3317.73,3181.81,135.92,3.09,30.89,3.09,98.85,472.64,2653.57,55.6
Livingston,2012,2390,108,0,28,2,78,2282,344,1904,34,64617,3698.72,3531.58,167.14,0.0,43.33,3.1,120.71,532.37,2946.59,52.62
Livingston,2013,2176,112,0,32,18,62,2064,370,1628,66,64375,3380.19,3206.21,173.98,0.0,49.71,27.96,96.31,574.76,2528.93,102.52
Livingston,2014,1792,94,2,10,12,70,1698,310,1354,34,64264,2788.5,2642.23,146.27,3.11,15.56,18.67,108.93,482.39,2106.93,52.91
Livingston,2015,1770,154,0,70,14,70,1616,258,1304,54,63954,2767.61,2526.82,240.8,0.0,109.45,21.89,109.45,403.41,2038.97,84.44
Livingston,2016,1774,184,8,52,16,108,1590,242,1302,46,63558,2791.15,2501.65,289.5,12.59,81.82,25.17,169.92,380.75,2048.52,72.37
Livingston,2017,1618,112,0,48,12,52,1506,154,1296,56,62976,2569.23,2391.39,177.85,0.0,76.22,19.05,82.57,244.54,2057.93,88.92
Livingston,2018,1272,116,0,46,10,60,1156,122,992,42,62681,2029.32,1844.26,185.06,0.0,73.39,15.95,95.72,194.64,1582.62,67.01
Livingston,2019,1201,122,0,66,16,40,1079,136,933,10,62219,1930.28,1734.2,196.08,0.0,106.08,25.72,64.29,218.58,1499.54,16.07
Livingston,2020,1132,102,0,56,10,36,1030,142,860,28,61577,1838.35,1672.7,165.65,0.0,90.94,16.24,58.46,230.61,1396.63,45.47
Livingston,2021,1060,92,0,36,4,52,968,154,762,52,61662,1719.05,1569.85,149.2,0.0,58.38,6.49,84.33,249.75,1235.77,84.33
Livingston,2022,1190,98,2,40,4,52,1092,128,920,44,61356,1939.5,1779.78,159.72,3.26,65.19,6.52,84.75,208.62,1499.45,71.71
Livingston,2023,1320,130,0,34,6,90,1190,120,1012,58,61184,2157.43,1944.95,212.47,0.0,55.57,9.81,147.1,196.13,1654.03,94.8
Livingston,2024,1082,96,2,24,12,58,986,104,844,38,61364,1763.25,1606.81,156.44,3.26,39.11,19.56,94.52,169.48,1375.4,61.93
Madison,1990,3826,120,4,12,16,88,3706,718,2896,92,69300,5520.92,5347.76,173.16,5.77,17.32,23.09,126.98,1036.08,4178.93,132.76
Madison,1991,3702,152,0,14,10,128,3550,754,2714,82,70021,5286.99,5069.91,217.08,0.0,19.99,14.28,182.8,1076.82,3875.98,117.11
Madison,1992,3546,172,8,18,16,130,3374,702,2602,70,70660,5018.4,4774.98,243.42,11.32,25.47,22.64,183.98,993.49,3682.42,99.07
Madison,1993,3040,118,6,26,6,80,2922,570,2276,76,70585,4306.86,4139.69,167.17,8.5,36.84,8.5,113.34,807.54,3224.48,107.67
Madison,1994,3126,96,2,28,14,52,3030,674,2278,78,70488,4434.8,4298.6,136.19,2.84,39.72,19.86,73.77,956.19,3231.76,110.66
Madison,1995,3306,138,0,22,10,106,3168,758,2342,68,70182,4710.61,4513.98,196.63,0.0,31.35,14.25,151.04,1080.05,3337.04,96.89
Madison,1996,3366,198,0,16,30,152,3168,774,2346,48,70151,4798.22,4515.97,282.25,0.0,22.81,42.76,216.68,1103.33,3344.21,68.42
Madison,1997,3290,144,4,18,12,110,3146,694,2406,46,69554,4730.14,4523.1,207.03,5.75,25.88,17.25,158.15,997.79,3459.18,66.14
Madison,1998,2590,108,4,14,10,80,2482,638,1818,26,69464,3728.55,3573.07,155.48,5.76,20.15,14.4,115.17,918.46,2617.18,37.43
Madison,1999,2528,138,0,22,10,106,2390,458,1900,32,69523,3636.21,3437.71,198.5,0.0,31.64,14.38,152.47,658.77,2732.91,46.03
Madison,2000,2714,180,2,20,6,152,2534,526,1958,50,69450,3907.85,3648.67,259.18,2.88,28.8,8.64,218.86,757.38,2819.29,71.99
Madison,2001,2908,198,0,24,26,148,2710,570,2088,52,69852,4163.09,3879.63,283.46,0.0,34.36,37.22,211.88,816.01,2989.18,74.44
Madison,2002,2732,154,0,16,16,122,2578,704,1816,58,70261,3888.36,3669.18,219.18,0.0,22.77,22.77,173.64,1001.98,2584.65,82.55
Madison,2003,2532,164,0,30,24,110,2368,524,1784,60,71010,3565.69,3334.74,230.95,0.0,42.25,33.8,154.91,737.92,2512.32,84.5
Madison,2004,2808,142,2,28,30,82,2666,634,1984,48,71397,3932.94,3734.05,198.89,2.8,39.22,42.02,114.85,887.99,2778.83,67.23
